book_id,title,author,additional_authors,isbn,isbn13,my_rating,average_rating,publisher,format,number_of_pages,original_publication_year,date_started,date_read,date_added,bookshelves,exclusive_shelf,read_count,type
52147471,The Names of the Dead,Kevin Wignall,NA,NA,NA,0,4.01,Thomas & Mercer,ebook,249,2020,NA,NA,2022-01-01,to-read,to-read,0,JMH
36186930,"A Dance of Silver and Shadow: A Retelling of the Twelve Dancing Princesses (Beyond the Four Kingdoms, #1)",Melanie Cellier,NA,NA,NA,0,4.2,Luminant Publications,ebook,346,2017,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
50187399,The Girl I Left Behind,Andie Newton,NA,NA,NA,0,4.17,Aria,ebook,368,2019,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
57101751,"Marked (Soul Guardians, #1)",Kim Richardson,NA,NA,NA,0,3.7,FablePrint,ebook,284,2011,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
33984737,"With This Click, I Thee Wed (ClickandWed.com #1)",Bonnie R. Paulson,NA,NA,NA,0,3.74,"Captiva Publishing, LLC",ebook,275,2017,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
54906663,Catacombs (Academy of Ancients #1),Avery Cross,NA,NA,NA,0,3.96,NA,ebook,268,2018,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
43015674,"Tidelands (Fairmile, #1)",Philippa Gregory,NA,1501187155,9780000000000,0,3.8,Atria Books,Hardcover,455,2019,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
32419641,"Bellamy and The Brute (Bellamy and the Brute, #1)",Alicia Michaels,NA,NA,NA,0,3.8,Clean Teen Publishing,Hardcover,300,2017,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
50087314,The Atlantis Bloodline,C.A. Gray,NA,NA,NA,0,4.18,NA,ebook,480,NA,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
57666315,A Conspiracy of Mothers,Colleen van Niekerk,NA,NA,NA,0,4.31,Little A,ebook,352,2021,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
56985443,Her Name Is Knight (Nena Knight #1),Yasmin Angoe,NA,NA,NA,0,4.34,Thomas & Mercer,ebook,389,2021,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
46015350,"The Vine Witch (Vine Witch, #1)",Luanne G. Smith,NA,NA,NA,0,3.83,47North,ebook,263,2019,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
35385740,"Talented (Talented Saga, #1)",Sophie  Davis,NA,NA,NA,0,4.02,NA,ebook,281,2012,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
45169121,Of Beast and Beauty (Daughters of Eville #1),Chanda Hahn,NA,NA,NA,0,3.96,Neverwood Press,ebook,310,2019,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
35289830,Moonshine,Jasmine Gower,NA,NA,NA,0,3.48,Angry Robot,ebook,320,2018,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
37839111,Veins of Gold,Charlie N. Holmberg,NA,NA,NA,0,3.69,Mirror Press,ebook,312,2018,NA,NA,2018-06-26,"to-read, backlog, kindle",to-read,0,JMH
56326737,Constance (Constance #1),Matthew FitzSimmons,NA,NA,NA,0,4.04,Thomas & Mercer,ebook,343,2021,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
38532225,The Royal Runaway,Lindsay Emory,NA,1501196618,9780000000000,0,3.47,Gallery Books,Paperback,288,2018,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
56858949,"Star Mother (Star Mother, #1)",Charlie N. Holmberg,NA,NA,NA,0,4.16,47North,ebook,268,2021,NA,NA,2022-01-01,"to-read, backlog, kindle",to-read,0,JMH
6794372,"An Offer From a Gentleman: the 2nd Epilogue (Bridgertons, #3.5)",Julia Quinn,NA,61965561,9780000000000,3,3.87,Harper Collins,ebook,24,2009,2021-12-31,2021-12-31,2021-12-30,NA,read,1,JMH
3653782,"The Viscount Who Loved Me: The 2nd Epilogue (Bridgertons, #2.5)",Julia Quinn,NA,006123544X,9780000000000,3,3.97,Harper Collins,ebook,34,2006,2021-12-19,2021-12-19,2021-12-30,NA,read,1,JMH
29283391,"The Duke and I: The 2nd Epilogue (Bridgertons, #1.5)",Julia Quinn,NA,NA,NA,3,3.81,NA,ebook,35,NA,2021-12-07,2021-12-07,2021-12-30,NA,read,1,JMH
110391,"The Duke and I (Bridgertons, #1)",Julia Quinn,NA,380800829,9780000000000,3,3.83,Avon Books,Paperback,384,2000,2021-12-03,2021-12-07,2021-12-07,NA,read,1,JMH
861326,"The Viscount Who Loved Me (Bridgertons, #2)",Julia Quinn,NA,NA,NA,4,4.06,Avon,Paperback,354,2000,2021-12-06,2021-12-19,2021-12-19,NA,read,1,JMH
9408584,"An Offer From a Gentleman (Bridgertons, #3)",Julia Quinn,Serap IÅŸÄ±kÃ§Ä±us,NA,NA,4,3.95,Avon,Paperback,390,2001,2021-12-20,2021-12-31,2021-12-30,NA,read,1,JMH
56805404,Call Us What We Carry,Amanda Gorman,NA,593465067,9780000000000,5,4.41,Viking,Hardcover,228,2021,2021-12-07,2021-12-20,2021-01-20,NA,read,1,JMH
3,"Harry Potter and the Sorcerer's Stone (Harry Potter, #1)",J.K. Rowling,NA,NA,NA,4,4.48,Scholastic Inc,Hardcover,309,1997,2019-08-06,2019-12-23,2010-09-10,NA,read,9,JMH
28503688,The Little Paris Bookshop,Nina George,NA,553418793,9780000000000,0,3.51,Broadway Books,Paperback,416,2013,NA,NA,2021-12-17,"to-read, backlog, little-free-library",to-read,0,JMH
56646630,The Matzah Ball,Jean Meltzer,NA,778312135,9780000000000,0,3.63,Mira Books,Hardcover,400,2021,NA,NA,2021-11-09,"to-read, backlog",to-read,0,JMH
53435151,The Lost Shtetl: A Novel,Max Gross,NA,62991132,9780000000000,0,3.81,HarperVia,Paperback,416,2020,NA,NA,2021-12-15,"to-read, backlog",to-read,0,JMH
59447047,"Rivals (American Royals, #3)",Katharine McGee,NA,593429702,9780000000000,0,3.94,Random House Books for Young Readers,Hardcover,400,2022,NA,NA,2021-12-15,to-read,to-read,0,JMH
56268853,Spin Me Right Round,David Valdes,NA,1547607106,9780000000000,0,3.64,Bloomsbury YA,Hardcover,352,2022,NA,NA,2021-12-14,to-read,to-read,0,JMH
7099273,"The Other Wes Moore: One Name, Two Fates",Wes  Moore,Tavis Smiley,385528191,9780000000000,4,3.84,Spiegel & Grau,Hardcover,233,2010,2021-08-15,2021-12-13,2021-08-15,NA,read,1,JMH
44767249,She Said: Breaking the Sexual Harassment Story That Helped Ignite a Movement,Jodi Kantor,Megan Twohey,525560343,9780000000000,0,4.37,Penguin Press,Hardcover,310,2019,NA,NA,2021-12-10,to-read,to-read,0,JMH
23492773,As If!: The Oral History of Clueless as told by Amy Heckerling and the Cast and Crew,Jen Chaney,NA,1476799083,9780000000000,0,3.78,Gallery Books,Paperback,336,2015,NA,NA,2021-12-10,to-read,to-read,0,JMH
49867186,The Left-Handed Booksellers of London,Garth Nix,NA,006268325X,9780000000000,0,3.9,Katherine Tegen Books,Hardcover,416,2020,NA,NA,2021-12-10,to-read,to-read,0,JMH
22738563,We Should All Be Feminists,Chimamanda Ngozi Adichie,NA,NA,NA,0,4.42,Vintage,ebook,65,2012,NA,NA,2021-12-10,to-read,to-read,0,JMH
30075802,"The Princess Saves Herself in This One (Women Are Some Kind of Magic, #1)",Amanda Lovelace,NA,1532913680,9780000000000,0,3.84,CreateSpace,Paperback,156,2016,NA,NA,2021-12-07,to-read,to-read,0,JMH
57062720,The Opposite of Butterfly Hunting: The Tragedy and The Glory of Growing Up (A Memoir),Evanna Lynch,NA,593358414,9780000000000,0,4.64,Ballantine Books,Paperback,480,2021,NA,NA,2021-12-07,to-read,to-read,0,JMH
36477572,The Bookshop of Yesterdays,Amy Meyerson,NA,NA,NA,0,3.65,Park Row,ebook,368,2018,NA,NA,2021-12-06,to-read,to-read,0,JMH
25518205,"Lady Renegades (Rebel Belle, #3)",Rachel Hawkins,NA,399256954,9780000000000,0,3.42,G.P. Putnam's Sons Books for Young Readers,Hardcover,264,2016,NA,NA,2021-12-03,to-read,to-read,0,JMH
24153266,The Universes Inside the Lighthouse,Pam Stucky,"Ken Schrag, Yasuko Nakamura",NA,NA,3,3.56,Wishing Rock Press,ebook,221,2014,2021-11-13,2021-12-03,2021-07-17,NA,read,1,JMH
57191645,State of Terror,Hillary Rodham Clinton,Louise Penny,NA,NA,0,4.15,Simon & Schuster,ebook,506,2021,NA,NA,2021-12-02,to-read,to-read,0,JMH
34357438,Lincoln in the Bardo,George Saunders,NA,553397583,NA,3,3.75,Random House Audio,Audiobook,NA,2017,2021-11-09,2021-11-30,2021-09-22,NA,read,1,JMH
48678117,Winter Counts,David Heska Wanbli Weiden,NA,62968947,9780000000000,4,3.86,Ecco,Hardcover,336,2020,2021-11-20,2021-11-30,2021-01-31,botm,read,1,JMH
55502861,"The Wisteria Society of Lady Scoundrels (Dangerous Damsels, #1)",India Holton,NA,593200160,9780000000000,0,3.75,Berkley Books,Paperback,324,2021,NA,NA,2021-11-22,to-read,to-read,0,JMH
40024139,"Serpent & Dove (Serpent & Dove, #1)",Shelby Mahurin,NA,NA,NA,0,4.04,HarperTeen,Hardcover,513,2019,NA,NA,2021-11-17,to-read,to-read,0,JMH
28921,The Remains of the Day,Kazuo Ishiguro,Ù†Ø¬Ù Ø¯Ø±ÛŒØ§Ø¨Ù†Ø¯Ø±ÛŒ,NA,NA,0,4.14,Faber & Faber,Paperback,258,1989,NA,NA,2021-11-17,to-read,to-read,0,JMH
6334,Never Let Me Go,Kazuo Ishiguro,NA,NA,NA,0,3.84,Vintage Books,Paperback,288,2005,NA,NA,2021-11-17,to-read,to-read,0,JMH
54120408,Klara and the Sun,Kazuo Ishiguro,NA,059331817X,9780000000000,0,3.79,Alfred A. Knopf,Hardcover,303,2021,NA,NA,2021-11-17,to-read,to-read,0,JMH
368916,"84, Charing Cross Road",Helene Hanff,NA,NA,NA,5,4.14,Penguin Books,Paperback,97,1970,2021-11-15,2021-11-15,2016-03-12,NA,read,1,JMH
4675676,Mary Poppins,P.L. Travers,Mary Shepard,152524096,9780000000000,3,4.02,Houghton Mifflin Harcourt P,Paperback,206,1934,2021-11-13,2021-11-15,2021-11-04,NA,read,1,JMH
57693495,Never Tell,Selena Montgomery,NA,1250805821,9780000000000,0,3.43,St. Martin's Griffin,Paperback,320,2004,NA,NA,2021-11-15,to-read,to-read,0,JMH
48984963,Eighty Days to Elsewhere (ExLibris Adventure #1),K.C. Dyer,NA,593102045,9780000000000,0,3.43,Berkley Books,Paperback,480,2020,NA,NA,2021-11-13,to-read,to-read,0,JMH
55084279,"Rule of Wolves (King of Scars, #2)",Leigh Bardugo,NA,NA,NA,4,4.41,Imprint,ebook,598,2021,2021-10-16,2021-11-13,2021-07-26,NA,read,1,JMH
27615962,"How Women Can Succeed in the Workplace (Despite Having ""Female Brains"")",Valerie  Alexander,NA,1505677521,9780000000000,3,4.45,Createspace Independent Publishing Platform,Paperback,102,2014,2021-11-09,2021-11-12,2021-11-05,dg-book-club,read,1,JMH
25986827,Milk and Honey,Rupi Kaur,NA,144947425X,9780000000000,5,4.02,Andrews McMeel,Paperback,208,2014,2021-11-08,2021-11-09,2021-11-09,NA,read,1,JMH
501789,"My So-Called Life (Angela Chase, #1)",Catherine Clark,NA,679877894,9780000000000,3,3.9,Random House Books for Young Readers,Paperback,224,1995,2021-11-03,2021-11-08,2021-11-05,NA,read,1,JMH
29946121,Girl in Disguise,Greer Macallister,NA,1492635227,9780000000000,4,3.72,Sourcebooks Landmark,Hardcover,308,2017,2021-11-03,2021-11-06,2021-11-03,NA,read,1,JMH
16113574,Afterwards,Rosamund Lupton,NA,307716554,9780000000000,0,3.8,Broadway Books,Paperback,432,2011,NA,NA,2021-11-05,"to-read, backlog, dg-book-club",to-read,0,JMH
32600721,The Cottingley Secret,Hazel Gaynor,NA,006249984X,9780000000000,0,3.85,William Morrow Paperbacks,Paperback,383,2017,NA,NA,2021-11-05,"to-read, backlog, dg-book-club",to-read,0,JMH
36099685,The Locksmith's Daughter,Karen  Brooks,NA,62686577,9780000000000,0,3.93,William Morrow Paperbacks,Paperback,566,2016,NA,NA,2020-06-19,"to-read, sparrell-family, backlog",to-read,0,JMH
36043838,The Woman in the Window,A.J. Finn,NA,8234167,9780000000000,0,3.96,HarperCollins,Paperback,448,2018,NA,NA,2019-01-07,"to-read, backlog, library-of-mom",to-read,0,JMH
18249281,"The Infinite Sea (The 5th Wave, #2)",Rick Yancey,NA,399162429,9780000000000,0,3.86,G.P. Putnam's Sons Books for Young Readers,Hardcover,300,2014,NA,NA,2021-11-04,"to-read, backlog",to-read,0,JMH
33917,The Namesake,Jhumpa Lahiri,NA,618485228,9780000000000,0,4,Mariner Books,Paperback,291,2003,NA,NA,2011-03-09,"to-read, backlog",to-read,0,JMH
42771754,"Supernova (Renegades, #3)",Marissa Meyer,NA,1250078385,9780000000000,0,4.42,Feiwel & Friends,Hardcover,552,2019,NA,NA,2020-06-02,"to-read, backlog",to-read,0,JMH
35425827,"Archenemies (Renegades, #2)",Marissa Meyer,NA,1250311446,9780000000000,0,4.29,Feiwel & Friends,ebook,560,2018,NA,NA,2020-06-02,"to-read, backlog",to-read,0,JMH
36454970,White Fragility: Why Itâ€™s So Hard for White People to Talk About Racism,Robin DiAngelo,Michael Eric Dyson,807047414,9780000000000,0,4.2,Beacon Press,Paperback,192,2018,NA,NA,2021-11-04,"to-read, backlog",to-read,0,JMH
332004,Hilda and Pearl,Alice Mattison,NA,60936932,9780000000000,0,3.24,Harper Perennial,Paperback,304,1994,NA,NA,2021-01-31,"to-read, library-of-mom, backlog",to-read,0,JMH
30080577,The Hopefuls,Jennifer Close,NA,110191145X,9780000000000,0,3.33,Vintage,Paperback,320,2016,NA,NA,2021-11-04,"to-read, backlog, dg-book-club",to-read,0,JMH
36464087,Ghosted,Rosie Walsh,NA,525522778,9780000000000,0,3.77,Pamela Dorman Books,Hardcover,337,2018,NA,NA,2021-11-04,"to-read, backlog, dg-book-club",to-read,0,JMH
29939353,Lillian Boxfish Takes a Walk,Kathleen Rooney,NA,1250113326,9780000000000,0,3.86,St. Martin's Press,Hardcover,287,2017,NA,NA,2021-11-04,"to-read, backlog, dg-book-club",to-read,0,JMH
27132183,A Visit from the Goon Squad,Jennifer Egan,NA,1627659609,9780000000000,0,3.67,Perfection Learning,Hardcover,352,2010,NA,NA,2021-11-04,"to-read, backlog, little-free-library",to-read,0,JMH
11066234,The Weird Sisters,Eleanor Brown,NA,425244148,9780000000000,0,3.36,G.P. Putnam's Sons,Paperback,400,2011,NA,NA,2012-10-20,"to-read, backlog, little-free-library",to-read,0,JMH
64207,"Sorcery & Cecelia: or The Enchanted Chocolate Pot (Cecelia and Kate, #1)",Patricia C. Wrede,Caroline Stevermer,015205300X,9780000000000,0,4.02,Harcourt,Paperback,326,1988,NA,NA,2021-11-03,"to-read, backlog, dg-book-club",to-read,0,JMH
40222550,Beyond the Point,Claire  Gibson,NA,62853740,9780000000000,0,4.14,William Morrow Paperbacks,Paperback,516,2019,NA,NA,2021-11-03,"to-read, backlog, dg-book-club",to-read,0,JMH
53914938,The Rose Code,Kate Quinn,NA,62943472,9780000000000,0,4.47,William Morrow,Paperback,624,2021,NA,NA,2021-04-14,"to-read, backlog, dg-book-club",to-read,0,JMH
56801520,"Carry On (Simon Snow, #1)",Rainbow Rowell,NA,1250806917,9780000000000,0,4.2,Wednesday Books,Hardcover,528,2015,NA,NA,2021-11-03,"to-read, backlog, dg-book-club",to-read,0,JMH
43494225,Resistance Women,Jennifer Chiaverini,NA,62841122,9780000000000,0,4.06,William Morrow Paperbacks,Paperback,594,2019,NA,NA,2021-11-03,"to-read, backlog, library-of-mom",to-read,0,JMH
51198337,Hannah's War,Jan Eliasberg,NA,316537446,9780000000000,0,3.83,Back Bay Books,Paperback,312,2020,NA,NA,2021-11-03,"to-read, backlog, library-of-mom",to-read,0,JMH
55338924,Impostor Syndrome,Kathy Wang,NA,006285528X,9780000000000,0,3.3,Custom House,Hardcover,368,2021,NA,NA,2021-11-03,"to-read, backlog, botm",to-read,0,JMH
54860614,Ariadne,Jennifer Saint,NA,125077358X,9780000000000,0,3.83,Flatiron Books,Hardcover,320,2021,NA,NA,2021-11-03,"to-read, backlog, botm",to-read,0,JMH
23528504,Hollow City,Ransom Riggs,NA,606363947,9780000000000,0,4.05,Turtleback Books,Hardcover,416,2014,NA,NA,2021-11-03,"to-read, backlog",to-read,0,JMH
49356383,Half Sick of Shadows,Laura Sebastian,NA,593200519,9780000000000,0,3.77,Ace,Hardcover,448,2021,NA,NA,2021-09-09,"to-read, backlog, botm",to-read,0,JMH
46012005,The Star-Crossed Sisters of Tuscany,Lori Nelson Spielman,NA,1984803166,9780000000000,0,4.22,Berkley,Paperback,400,2018,NA,NA,2021-01-31,"to-read, backlog, botm",to-read,0,JMH
34912895,The Great Alone,Kristin Hannah,NA,NA,NA,0,4.37,St. Martin's Press,ebook,435,2018,NA,NA,2018-05-24,"to-read, backlog, library-of-mom",to-read,0,JMH
54626223,Harlem Shuffle,Colson Whitehead,NA,385545134,9780000000000,0,3.79,Doubleday,Hardcover,318,2021,NA,NA,2021-08-31,"to-read, backlog, botm",to-read,0,JMH
40725650,The Immortalists,Chloe  Benjamin,NA,073521509X,9780000000000,0,3.71,G.P. Putnam's Sons,Paperback,368,2018,NA,NA,2021-11-03,"to-read, backlog, little-free-library",to-read,0,JMH
13414446,"Prodigy (Legend, #2)",Marie Lu,NA,399256768,9780000000000,0,4.24,Putnam Juvenile,Hardcover,371,2013,NA,NA,2019-05-13,"to-read, backlog, little-free-library",to-read,0,JMH
55411076,The Layover,Lacie Waldon,NA,593328256,9780000000000,0,3.68,Putnam,Paperback,320,2021,NA,NA,2021-11-03,"to-read, backlog, little-free-library",to-read,0,JMH
50634450,American Dirt,Jeanine Cummins,NA,1250209765,9780000000000,0,4.37,Flatiron Books,Hardcover,380,2020,NA,NA,2021-11-03,"to-read, backlog, library-of-mom",to-read,0,JMH
916375,"The Grand Tour (Cecelia and Kate, #2)",Patricia C. Wrede,Caroline Stevermer,015204616X,9780000000000,0,3.67,Harcourt Children's Books,Hardcover,469,2004,NA,NA,2021-11-03,"to-read, backlog, dg-book-club",to-read,0,JMH
38532131,Then She Was Gone,Lisa Jewell,NA,1501154656,9780000000000,0,4.06,Atria Books,Paperback,384,2017,NA,NA,2021-11-03,"to-read, backlog",to-read,0,JMH
25422234,Notorious RBG: The Life and Times of Ruth Bader Ginsburg,Irin Carmon,Shana Knizhnik,62415832,9780000000000,0,4.17,Dey Street Books,Hardcover,240,2015,NA,NA,2021-11-03,"to-read, backlog",to-read,0,JMH
54404792,The Ladies of the Secret Circus,Constance Sayers,NA,316493678,9780000000000,0,3.84,Redhook,Hardcover,448,2021,NA,NA,2021-11-03,"to-read, backlog",to-read,0,JMH
53231973,The Charmed Wife,Olga Grushin,NA,593085507,9780000000000,0,3.19,G.P. Putnam's Sons,Hardcover,288,2021,NA,NA,2021-02-22,"to-read, backlog",to-read,0,JMH
43982864,Straight On Till Morning,Liz Braswell,NA,1484781309,9780000000000,0,3.64,Disney Press,Hardcover,496,2020,NA,NA,2020-02-19,"to-read, backlog",to-read,0,JMH
17262138,"The Bones of Paris (Harris Stuyvesant, #2)",Laurie R. King,NA,345531760,9780000000000,0,3.53,Bantam,Hardcover,432,2013,NA,NA,2021-11-03,"to-read, backlog, dg-book-club",to-read,0,JMH
58232140,Skye Falling,Mia McKenzie,NA,1984801600,NA,0,3.85,Random House,Hardcover,320,2021,NA,NA,2021-11-03,"to-read, backlog",to-read,0,JMH
22371432,Defending Jacob (Dh Excl),William Landay,NA,804176507,9780000000000,0,3.99,Bantam,Paperback,432,2012,NA,NA,2021-11-03,"to-read, backlog, dg-book-club",to-read,0,JMH
56898179,"The Book of Magic (Practical Magic, #2)",Alice Hoffman,NA,198215148X,9780000000000,4,4.18,Simon & Schuster,Hardcover,400,2021,2021-10-25,2021-11-02,2021-10-25,NA,read,1,JMH
55671327,While Justice Sleeps,Stacey Abrams,NA,385546572,9780000000000,5,3.98,Doubleday,Hardcover,367,2021,2021-09-27,2021-10-23,2021-09-27,NA,read,1,JMH
56898262,State of Terror,Hillary Rodham Clinton,Louise Penny,198217367X,9780000000000,0,4.15,Simon & Schuster,Hardcover,495,2021,NA,NA,2021-10-23,to-read,to-read,0,JMH
9460487,"Miss Peregrine's Home for Peculiar Children (Miss Peregrine's Peculiar Children, #1)",Ransom Riggs,NA,NA,NA,3,3.91,Quirk,Hardcover,352,2011,2021-09-10,2021-09-23,2011-09-12,NA,read,1,JMH
35215114,"The Furthest Station (Rivers of London, #5.7)",Ben Aaronovitch,NA,NA,NA,3,4.1,Gollancz,ebook,144,2017,2021-10-07,2021-10-16,2021-10-16,NA,read,1,JMH
50548197,A Deadly Education (The Scholomance #1),Naomi Novik,NA,593128486,9780000000000,3,4.02,Del Rey Books,Hardcover,336,2020,2021-09-30,2021-10-14,2020-08-25,NA,read,1,JMH
56377192,The Last Chance Library,Freya Sampson,NA,593201388,9780000000000,0,3.77,Berkley Books,Paperback,336,2021,NA,NA,2021-10-14,to-read,to-read,0,JMH
36307634,"King of Scars (King of Scars, #1)",Leigh Bardugo,NA,NA,NA,4,4.19,Imprint,ebook,527,2019,2021-09-04,2021-10-06,2021-07-26,NA,read,1,JMH
45801360,"This Is Not the Jess Show (This Is Not the Jess Show, #1)",Anna Carey,NA,1683691970,9780000000000,0,3.63,Quirk Books,Hardcover,304,2021,NA,NA,2021-10-06,to-read,to-read,0,JMH
13177862,"Berlin - Washington, 1800-2000: Capital Cities, Cultural Representation, and National Identities",Andreas W. Daum,Christof Mauch,1107402581,9780000000000,0,0,Cambridge University Press,Paperback,334,2005,NA,NA,2019-03-30,"to-read, backlog",to-read,0,JMH
56801501,Moxie,Jennifer Mathieu,NA,1250822874,9780000000000,0,4.25,Square Fish,Paperback,352,2017,NA,NA,2021-10-04,to-read,to-read,0,JMH
57375625,"What Abigail Did That Summer (Rivers of London, #5.3)",Ben Aaronovitch,NA,NA,NA,3,4.3,Subterranean Press,ebook,183,2021,2021-09-20,2021-09-30,2021-09-20,NA,read,1,JMH
55053187,"Portrait of a Scotsman (A League of Extraordinary Women, #3)",Evie Dunmore,NA,198480572X,9780000000000,0,3.88,Berkley,Paperback,448,2021,NA,NA,2021-09-28,to-read,to-read,0,JMH
55768383,Bringing Down The Duke: The Wedding Story,Evie Dunmore,NA,NA,NA,0,4.01,NA,ebook,20,NA,NA,NA,2021-09-28,to-read,to-read,0,JMH
43521785,"Bringing Down the Duke (A League of Extraordinary Women, #1)",Evie Dunmore,NA,1984805681,9780000000000,3,3.98,Berkley,Paperback,368,2019,2021-09-26,2021-09-28,2021-09-22,NA,read,1,JMH
53914972,The Windsor Knot (Her Majesty the Queen Investigates #1),S.J.  Bennett,NA,63050005,9780000000000,0,3.54,William Morrow,Hardcover,288,2020,NA,NA,2021-09-22,to-read,to-read,0,JMH
52886627,"You Had Me at Hola (Primas of Power, #1)",Alexis Daria,NA,006295993X,9780000000000,0,3.71,Avon,ebook,384,2020,NA,NA,2021-09-22,to-read,to-read,0,JMH
31050237,"A â€‹Court of Silver Flames (A Court of Thorns and Roses, #4)",Sarah J. Maas,NA,1526602318,9780000000000,4,4.4,Bloomsbury Publishing,Hardcover,757,2021,2021-08-10,2021-09-09,2021-01-26,NA,read,1,JMH
43885693,"Conceal, Don't Feel (Twisted Tales)",Jen Calonita,NA,1368052231,9780000000000,4,3.82,Disney-Hyperion,Hardcover,312,2019,2021-08-31,2021-09-06,2020-02-19,NA,read,1,JMH
56304464,Fault Lines,Emily Itami,NA,63099802,9780000000000,0,3.76,Custom House,Hardcover,224,2021,NA,NA,2021-08-31,to-read,to-read,0,JMH
56897459,The Magician,Colm TÃ³ibÃ­n,NA,1476785082,9780000000000,0,4.08,Scribner,Hardcover,498,2021,NA,NA,2021-08-31,to-read,to-read,0,JMH
